_id,event,participantId,timestamp,appName,category,sceneName,eventName,deviceId,turnsCompleted,timeTakenToComplete,totalTurnsCompleted,gamesCompleted,timeTakenInGame,timeSpentInGame,version
65dcb6a0a37666f0d1b7eb5e,,2,2024-02-26 16:04:46.867,Top Of The Class,Event,Gameplay,Player: 1 Turn Over,23280dbfd315824cb064332f11109375fd9f1022,791.0,0.0,,,,,
65dcb6a0a37666f0d1b7eb61,,2,2024-02-26 16:04:46.931,Top Of The Class,Event,Gameplay,Player: 0 Turn Start,23280dbfd315824cb064332f11109375fd9f1022,556.0,0.0,,,,,
65dcb6a0a37666f0d1b7eb63,,2,2024-02-26 16:04:46.945,Top Of The Class,Event,Gameplay,Player: 0 Turn Over,23280dbfd315824cb064332f11109375fd9f1022,406.0,0.0,,,,,
65dcb6a0a37666f0d1b7eb67,,2,2024-02-26 16:04:45.970,Top Of The Class,Event,Gameplay,Player: 0 Turn Start,23280dbfd315824cb064332f11109375fd9f1022,604.0,0.0,,,,,
65dcb6a0a37666f0d1b7eb69,,2,2024-02-26 16:04:46.979,Top Of The Class,Event,Gameplay,Player: 1 Turn Start,23280dbfd315824cb064332f11109375fd9f1022,535.0,0.0,,,,,
65dcb6a0a37666f0d1b7eb6c,,2,2024-02-26 16:04:45.980,Top Of The Class,Event,Gameplay,Player: 1 Turn Start,23280dbfd315824cb064332f11109375fd9f1022,795.0,0.0,,,,,
65dcb6a0a37666f0d1b7eb68,,2,2024-02-26 16:04:44.807,Top Of The Class,Event,Gameplay,Player: 1 Turn Start,23280dbfd315824cb064332f11109375fd9f1022,415.0,0.0,,,,,
65dcb6a0a37666f0d1b7eb6e,,2,2024-02-26 16:04:47.004,Top Of The Class,Event,Gameplay,Player: 0 Turn Start,23280dbfd315824cb064332f11109375fd9f1022,534.0,0.0,,,,,
65dcb6a0a37666f0d1b7eb72,,2,2024-02-26 16:04:42.437,Top Of The Class,Event,Gameplay,Player: 0 Turn Over,23280dbfd315824cb064332f11109375fd9f1022,508.0,0.0,,,,,
65dcb6a0a37666f0d1b7eb70,,2,2024-02-26 16:04:45.995,Top Of The Class,Event,Gameplay,Player: 0 Turn Start,23280dbfd315824cb064332f11109375fd9f1022,502.0,0.0,,,,,
65dcb6a0a37666f0d1b7eb75,,2,2024-02-26 16:04:44.873,Top Of The Class,Event,Gameplay,Player: 1 Turn Start,23280dbfd315824cb064332f11109375fd9f1022,525.0,0.0,,,,,
65dcb6a0a37666f0d1b7eb78,,2,2024-02-26 16:04:44.889,Top Of The Class,Event,Gameplay,Player: 0 Turn Over,23280dbfd315824cb064332f11109375fd9f1022,662.0,0.0,,,,,
65dcb6a0a37666f0d1b7eb7a,,2,2024-02-26 16:04:46.001,Top Of The Class,Event,Gameplay,Player: 0 Turn Start,23280dbfd315824cb064332f11109375fd9f1022,798.0,0.0,,,,,
65dcb6a0a37666f0d1b7eb7c,,2,2024-02-26 16:04:47.044,Top Of The Class,Event,Gameplay,Player: 0 Turn Start,23280dbfd315824cb064332f11109375fd9f1022,346.0,0.0,,,,,
65dcb6a0a37666f0d1b7eb79,,2,2024-02-26 16:04:46.000,Top Of The Class,Event,Gameplay,Player: 0 Turn Start,23280dbfd315824cb064332f11109375fd9f1022,474.0,0.0,,,,,
65dcb6a0a37666f0d1b7eb81,,2,2024-02-26 16:04:47.092,Top Of The Class,Event,Gameplay,Player: 0 Turn Over,23280dbfd315824cb064332f11109375fd9f1022,158.0,0.0,,,,,
65dcb6a0a37666f0d1b7eb7d,,2,2024-02-26 16:04:46.020,Top Of The Class,Event,Gameplay,Player: 1 Turn Start,23280dbfd315824cb064332f11109375fd9f1022,521.0,0.0,,,,,
65dcb6a0a37666f0d1b7eb7e,,2,2024-02-26 16:04:46.015,Top Of The Class,Event,Gameplay,Player: 0 Turn Over,23280dbfd315824cb064332f11109375fd9f1022,804.0,0.0,,,,,
65dcb6a0a37666f0d1b7eb82,,2,2024-02-26 16:04:47.086,Top Of The Class,Event,Gameplay,Player: 0 Turn Start,23280dbfd315824cb064332f11109375fd9f1022,818.0,0.0,,,,,
65dcb6a0a37666f0d1b7eb87,,2,2024-02-26 16:04:47.110,Top Of The Class,Event,Gameplay,Player: 0 Turn Over,23280dbfd315824cb064332f11109375fd9f1022,806.0,0.0,,,,,
65dcb6a0a37666f0d1b7eb85,,2,2024-02-26 16:04:47.108,Top Of The Class,Event,Gameplay,Player: 1 Turn Over,23280dbfd315824cb064332f11109375fd9f1022,621.0,0.0,,,,,
65dcb6a0a37666f0d1b7eb88,,2,2024-02-26 16:04:47.136,Top Of The Class,Event,Gameplay,Player: 0 Turn Start,23280dbfd315824cb064332f11109375fd9f1022,510.0,0.0,,,,,
65dcb6a0a37666f0d1b7eb8b,,2,2024-02-26 16:04:47.183,Top Of The Class,Event,Gameplay,Player: 0 Turn Start,23280dbfd315824cb064332f11109375fd9f1022,264.0,0.0,,,,,
65dcb6a0a37666f0d1b7eb92,,2,2024-02-26 16:04:47.260,Top Of The Class,Event,Gameplay,Player: 0 Turn Start,23280dbfd315824cb064332f11109375fd9f1022,880.0,0.0,,,,,
65dcb6a0a37666f0d1b7eb8c,,2,2024-02-26 16:04:47.207,Top Of The Class,Event,Gameplay,Player: 1 Turn Start,23280dbfd315824cb064332f11109375fd9f1022,763.0,0.0,,,,,
65dcb6a0a37666f0d1b7eb93,,2,2024-02-26 16:04:47.280,Top Of The Class,Event,Gameplay,Player: 1 Turn Over,23280dbfd315824cb064332f11109375fd9f1022,411.0,0.0,,,,,
65dcb6a0a37666f0d1b7eb8f,,2,2024-02-26 16:04:46.083,Top Of The Class,Event,Gameplay,Player: 1 Turn Start,23280dbfd315824cb064332f11109375fd9f1022,623.0,0.0,,,,,
65dcb6a0a37666f0d1b7eb95,,2,2024-02-26 16:04:47.283,Top Of The Class,Event,Gameplay,Player: 0 Turn Over,23280dbfd315824cb064332f11109375fd9f1022,440.0,0.0,,,,,
65dcb6a0a37666f0d1b7eb96,,2,2024-02-26 16:04:45.027,Top Of The Class,Event,Gameplay,Player: 0 Turn Over,23280dbfd315824cb064332f11109375fd9f1022,352.0,0.0,,,,,
65dcb6a0a37666f0d1b7eb9c,,2,2024-02-26 16:04:45.047,Top Of The Class,Event,Gameplay,Player: 0 Turn Start,23280dbfd315824cb064332f11109375fd9f1022,896.0,0.0,,,,,
65dcb6a0a37666f0d1b7eb9d,,2,2024-02-26 16:04:47.344,Top Of The Class,Event,Gameplay,Player: 0 Turn Start,23280dbfd315824cb064332f11109375fd9f1022,372.0,0.0,,,,,
65dcb6a0a37666f0d1b7eb9a,,2,2024-02-26 16:04:46.114,Top Of The Class,Event,Gameplay,Player: 0 Turn Start,23280dbfd315824cb064332f11109375fd9f1022,1010.0,0.0,,,,,
65dcb6a0a37666f0d1b7eb9e,,2,2024-02-26 16:04:47.360,Top Of The Class,Event,Gameplay,Player: 1 Turn Over,23280dbfd315824cb064332f11109375fd9f1022,927.0,0.0,,,,,
65dcb6a0a37666f0d1b7eba0,,2,2024-02-26 16:04:46.191,Top Of The Class,Event,Gameplay,Player: 1 Turn Over,23280dbfd315824cb064332f11109375fd9f1022,253.0,0.0,,,,,
65dcb6a0a37666f0d1b7eba2,,2,2024-02-26 16:04:46.211,Top Of The Class,Event,Gameplay,Player: 1 Turn Over,23280dbfd315824cb064332f11109375fd9f1022,911.0,0.0,,,,,
65dcb6a0a37666f0d1b7eba7,,2,2024-02-26 16:04:46.232,Top Of The Class,Event,Gameplay,Player: 0 Turn Over,23280dbfd315824cb064332f11109375fd9f1022,1006.0,0.0,,,,,
65dcb6a0a37666f0d1b7ebaa,,2,2024-02-26 16:04:47.463,Top Of The Class,Event,Gameplay,Player: 0 Turn Over,23280dbfd315824cb064332f11109375fd9f1022,958.0,0.0,,,,,
65dcb6a0a37666f0d1b7eba9,,2,2024-02-26 16:04:47.461,Top Of The Class,Event,Gameplay,Player: 0 Turn Over,23280dbfd315824cb064332f11109375fd9f1022,802.0,0.0,,,,,
65dcb6a0a37666f0d1b7ebac,,2,2024-02-26 16:04:47.471,Top Of The Class,Event,Gameplay,Player: 0 Turn Over,23280dbfd315824cb064332f11109375fd9f1022,374.0,0.0,,,,,
65dcb6a0a37666f0d1b7ebb2,,2,2024-02-26 16:04:44.224,Top Of The Class,Event,Gameplay,Player: 0 Turn Start,23280dbfd315824cb064332f11109375fd9f1022,418.0,0.0,,,,,
65dcb6a0a37666f0d1b7ebae,,2,2024-02-26 16:04:45.158,Top Of The Class,Event,Gameplay,Player: 1 Turn Over,23280dbfd315824cb064332f11109375fd9f1022,203.0,0.0,,,,,
65dcb6a0a37666f0d1b7ebb0,,2,2024-02-26 16:04:47.487,Top Of The Class,Event,Gameplay,Player: 0 Turn Start,23280dbfd315824cb064332f11109375fd9f1022,788.0,0.0,,,,,
65dcb6a0a37666f0d1b7ebb9,,2,2024-02-26 16:04:47.521,Top Of The Class,Event,Gameplay,Player: 1 Turn Start,23280dbfd315824cb064332f11109375fd9f1022,1035.0,0.0,,,,,
65dcb6a0a37666f0d1b7ebb4,,2,2024-02-26 16:04:46.278,Top Of The Class,Event,Gameplay,Player: 0 Turn Start,23280dbfd315824cb064332f11109375fd9f1022,540.0,0.0,,,,,
65dcb6a0a37666f0d1b7ebb6,,2,2024-02-26 16:04:46.284,Top Of The Class,Event,Gameplay,Player: 0 Turn Start,23280dbfd315824cb064332f11109375fd9f1022,536.0,0.0,,,,,
65dcb6a0a37666f0d1b7ebb8,,2,2024-02-26 16:04:47.510,Top Of The Class,Event,Gameplay,Player: 1 Turn Start,23280dbfd315824cb064332f11109375fd9f1022,337.0,0.0,,,,,
65dcb6a0a37666f0d1b7ebbd,,2,2024-02-26 16:04:46.320,Top Of The Class,Event,Gameplay,Player: 0 Turn Over,23280dbfd315824cb064332f11109375fd9f1022,570.0,0.0,,,,,
65dcb6a0a37666f0d1b7ebbb,,2,2024-02-26 16:04:47.542,Top Of The Class,Event,Gameplay,Player: 0 Turn Over,23280dbfd315824cb064332f11109375fd9f1022,894.0,0.0,,,,,
65dcb6a0a37666f0d1b7ebbe,,2,2024-02-26 16:04:45.247,Top Of The Class,Event,Gameplay,Player: 1 Turn Start,23280dbfd315824cb064332f11109375fd9f1022,735.0,0.0,,,,,
65dcb6a0a37666f0d1b7ebc2,,2,2024-02-26 16:04:47.606,Top Of The Class,Event,Gameplay,Player: 0 Turn Over,23280dbfd315824cb064332f11109375fd9f1022,688.0,0.0,,,,,
65dcb6a0a37666f0d1b7ebc5,,2,2024-02-26 16:04:47.614,Top Of The Class,Event,Gameplay,Player: 0 Turn Start,23280dbfd315824cb064332f11109375fd9f1022,812.0,0.0,,,,,
65dcb6a0a37666f0d1b7ebcd,,2,2024-02-26 16:04:47.659,Top Of The Class,Event,Gameplay,Player: 1 Turn Start,23280dbfd315824cb064332f11109375fd9f1022,275.0,0.0,,,,,
65dcb6a0a37666f0d1b7ebc6,,2,2024-02-26 16:04:45.290,Top Of The Class,Event,Gameplay,Player: 0 Turn Over,23280dbfd315824cb064332f11109375fd9f1022,674.0,0.0,,,,,
65dcb6a0a37666f0d1b7ebc9,,2,2024-02-26 16:04:46.363,Top Of The Class,Event,Gameplay,Player: 1 Turn Start,23280dbfd315824cb064332f11109375fd9f1022,785.0,0.0,,,,,
65dcb6a0a37666f0d1b7ebca,,2,2024-02-26 16:04:47.638,Top Of The Class,Event,Gameplay,Player: 1 Turn Start,23280dbfd315824cb064332f11109375fd9f1022,513.0,0.0,,,,,
65dcb6a0a37666f0d1b7ebce,,2,2024-02-26 16:04:47.650,Top Of The Class,Event,Gameplay,Player: 0 Turn Start,23280dbfd315824cb064332f11109375fd9f1022,826.0,0.0,,,,,
65dcb6a0a37666f0d1b7ebcc,,2,2024-02-26 16:04:47.648,Top Of The Class,Event,Gameplay,Player: 1 Turn Start,23280dbfd315824cb064332f11109375fd9f1022,807.0,0.0,,,,,
65dcb6a0a37666f0d1b7ebd1,,2,2024-02-26 16:04:42.118,Top Of The Class,Event,Gameplay,Player: 0 Turn Start,23280dbfd315824cb064332f11109375fd9f1022,482.0,0.0,,,,,
65dcb6a0a37666f0d1b7ebd2,,2,2024-02-26 16:04:41.640,Top Of The Class,Event,Gameplay,Player: 1 Turn Over,23280dbfd315824cb064332f11109375fd9f1022,289.0,0.0,,,,,
65dcb6a0a37666f0d1b7ebd8,,2,2024-02-26 16:04:47.789,Top Of The Class,Event,Gameplay,Player: 0 Turn Over,23280dbfd315824cb064332f11109375fd9f1022,766.0,0.0,,,,,
65dcb6a0a37666f0d1b7ebd9,,2,2024-02-26 16:04:44.379,Top Of The Class,Event,Gameplay,Player: 0 Turn Over,23280dbfd315824cb064332f11109375fd9f1022,474.0,0.0,,,,,
65dcb6a0a37666f0d1b7ebd6,,2,2024-02-26 16:04:47.785,Top Of The Class,Event,Gameplay,Player: 0 Turn Over,23280dbfd315824cb064332f11109375fd9f1022,1008.0,0.0,,,,,
65dcb6a0a37666f0d1b7ebda,,2,2024-02-26 16:04:44.391,Top Of The Class,Event,Gameplay,Player: 0 Turn Start,23280dbfd315824cb064332f11109375fd9f1022,340.0,0.0,,,,,
65dcb6a1a37666f0d1b7ebdd,,2,2024-02-26 16:04:44.412,Top Of The Class,Event,Gameplay,Player: 1 Turn Over,23280dbfd315824cb064332f11109375fd9f1022,535.0,0.0,,,,,
65dcb6a1a37666f0d1b7ebdf,,2,2024-02-26 16:04:47.879,Top Of The Class,Event,Gameplay,Player: 1 Turn Over,23280dbfd315824cb064332f11109375fd9f1022,817.0,0.0,,,,,
65dcb6a1a37666f0d1b7ebe3,,2,2024-02-26 16:04:44.425,Top Of The Class,Event,Gameplay,Player: 0 Turn Over,23280dbfd315824cb064332f11109375fd9f1022,526.0,0.0,,,,,
65dcb6a1a37666f0d1b7ebe2,,2,2024-02-26 16:04:42.806,Top Of The Class,Event,Gameplay,Player: 1 Turn Start,23280dbfd315824cb064332f11109375fd9f1022,317.0,0.0,,,,,
65dcb6a1a37666f0d1b7ebe4,,2,2024-02-26 16:04:44.430,Top Of The Class,Event,Gameplay,Player: 0 Turn Over,23280dbfd315824cb064332f11109375fd9f1022,654.0,0.0,,,,,
65dcb6a1a37666f0d1b7ebe8,,2,2024-02-26 16:04:46.528,Top Of The Class,Event,Gameplay,Player: 0 Turn Over,23280dbfd315824cb064332f11109375fd9f1022,854.0,0.0,,,,,
65dcb6a1a37666f0d1b7ebe9,,2,2024-02-26 16:04:42.816,Top Of The Class,Event,Gameplay,Player: 0 Turn Start,23280dbfd315824cb064332f11109375fd9f1022,442.0,0.0,,,,,
65dcb6a1a37666f0d1b7ebea,,2,2024-02-26 16:04:46.543,Top Of The Class,Event,Gameplay,Player: 0 Turn Start,23280dbfd315824cb064332f11109375fd9f1022,874.0,0.0,,,,,
65dcb6a1a37666f0d1b7ebef,,2,2024-02-26 16:04:47.959,Top Of The Class,Event,Gameplay,Player: 0 Turn Over,23280dbfd315824cb064332f11109375fd9f1022,706.0,0.0,,,,,
65dcb6a1a37666f0d1b7ebed,,2,2024-02-26 16:04:47.956,Top Of The Class,Event,Gameplay,Player: 1 Turn Start,23280dbfd315824cb064332f11109375fd9f1022,437.0,0.0,,,,,
65dcb6a1a37666f0d1b7ebf4,,2,2024-02-26 16:04:46.594,Top Of The Class,Event,Gameplay,Player: 0 Turn Start,23280dbfd315824cb064332f11109375fd9f1022,696.0,0.0,,,,,
65dcb6a1a37666f0d1b7ebf2,,2,2024-02-26 16:04:46.588,Top Of The Class,Event,Gameplay,Player: 1 Turn Over,23280dbfd315824cb064332f11109375fd9f1022,553.0,0.0,,,,,
65dcb6a1a37666f0d1b7ebf6,,2,2024-02-26 16:04:46.597,Top Of The Class,Event,Gameplay,Player: 1 Turn Start,23280dbfd315824cb064332f11109375fd9f1022,637.0,0.0,,,,,
65dcb6a1a37666f0d1b7ebf8,,2,2024-02-26 16:04:46.619,Top Of The Class,Event,Gameplay,Player: 1 Turn Over,23280dbfd315824cb064332f11109375fd9f1022,629.0,0.0,,,,,
65dcb6a1a37666f0d1b7ebf7,,2,2024-02-26 16:04:46.617,Top Of The Class,Event,Gameplay,Player: 1 Turn Start,23280dbfd315824cb064332f11109375fd9f1022,835.0,0.0,,,,,
65dcb6a1a37666f0d1b7ebfc,,2,2024-02-26 16:04:45.635,Top Of The Class,Event,Gameplay,Player: 1 Turn Start,23280dbfd315824cb064332f11109375fd9f1022,311.0,0.0,,,,,
65dcb6a1a37666f0d1b7ebfd,,2,2024-02-26 16:04:48.031,Top Of The Class,Event,Gameplay,Player: 1 Turn Over,23280dbfd315824cb064332f11109375fd9f1022,659.0,0.0,,,,,
65dcb6a1a37666f0d1b7ebfe,,2,2024-02-26 16:04:48.034,Top Of The Class,Event,Gameplay,Player: 0 Turn Over,23280dbfd315824cb064332f11109375fd9f1022,712.0,0.0,,,,,
65dcb6a1a37666f0d1b7ec01,,2,2024-02-26 16:04:46.704,Top Of The Class,Event,Gameplay,Player: 0 Turn Over,23280dbfd315824cb064332f11109375fd9f1022,818.0,0.0,,,,,
65dcb6a1a37666f0d1b7ec03,,2,2024-02-26 16:04:48.073,Top Of The Class,Event,Gameplay,Player: 1 Turn Start,23280dbfd315824cb064332f11109375fd9f1022,651.0,0.0,,,,,
65dcb6a1a37666f0d1b7ec05,,2,2024-02-26 16:04:48.076,Top Of The Class,Event,Gameplay,Player: 0 Turn Over,23280dbfd315824cb064332f11109375fd9f1022,692.0,0.0,,,,,
65dcb6a1a37666f0d1b7ec06,,2,2024-02-26 16:04:46.727,Top Of The Class,Event,Gameplay,Player: 1 Turn Over,23280dbfd315824cb064332f11109375fd9f1022,833.0,0.0,,,,,
65dcb6a1a37666f0d1b7ec09,,2,2024-02-26 16:04:48.112,Top Of The Class,Event,Gameplay,Player: 1 Turn Start,23280dbfd315824cb064332f11109375fd9f1022,803.0,0.0,,,,,
65dcb6a1a37666f0d1b7ec0c,,2,2024-02-26 16:04:46.757,Top Of The Class,Event,Gameplay,Player: 1 Turn Over,23280dbfd315824cb064332f11109375fd9f1022,631.0,0.0,,,,,
65dcb6a1a37666f0d1b7ec0f,,2,2024-02-26 16:04:48.134,Top Of The Class,Event,Gameplay,Player: 1 Turn Over,23280dbfd315824cb064332f11109375fd9f1022,805.0,0.0,,,,,
65dcb6a1a37666f0d1b7ec10,,2,2024-02-26 16:04:45.758,Top Of The Class,Event,Gameplay,Player: 1 Turn Over,23280dbfd315824cb064332f11109375fd9f1022,591.0,0.0,,,,,
65dcb6a1a37666f0d1b7ec14,,2,2024-02-26 16:04:48.154,Top Of The Class,Event,Gameplay,Player: 1 Turn Start,23280dbfd315824cb064332f11109375fd9f1022,843.0,0.0,,,,,
65dcb6a1a37666f0d1b7ec11,,2,2024-02-26 16:04:48.164,Top Of The Class,Event,Gameplay,Player: 1 Turn Over,23280dbfd315824cb064332f11109375fd9f1022,675.0,0.0,,,,,
65dcb6a1a37666f0d1b7ec16,,2,2024-02-26 16:04:48.218,Top Of The Class,Event,Gameplay,Player: 0 Turn Start,23280dbfd315824cb064332f11109375fd9f1022,746.0,0.0,,,,,
65dcb6a1a37666f0d1b7ec15,,2,2024-02-26 16:04:48.209,Top Of The Class,Event,Gameplay,Player: 0 Turn Start,23280dbfd315824cb064332f11109375fd9f1022,590.0,0.0,,,,,
65dcb6a1a37666f0d1b7ec18,,2,2024-02-26 16:04:48.252,Top Of The Class,Event,Gameplay,Player: 0 Turn Start,23280dbfd315824cb064332f11109375fd9f1022,356.0,0.0,,,,,
65dcb6a1a37666f0d1b7ec1a,,2,2024-02-26 16:04:48.280,Top Of The Class,Event,Gameplay,Player: 1 Turn Over,23280dbfd315824cb064332f11109375fd9f1022,527.0,0.0,,,,,
65dcb6a1a37666f0d1b7ec1c,,2,2024-02-26 16:04:45.873,Top Of The Class,Event,Gameplay,Player: 1 Turn Over,23280dbfd315824cb064332f11109375fd9f1022,661.0,0.0,,,,,
65dcb6a1a37666f0d1b7ec20,,2,2024-02-26 16:04:45.888,Top Of The Class,Event,Gameplay,Player: 1 Turn Over,23280dbfd315824cb064332f11109375fd9f1022,1017.0,0.0,,,,,
65dcb6a1a37666f0d1b7ec21,,2,2024-02-26 16:04:45.900,Top Of The Class,Event,Gameplay,Player: 1 Turn Over,23280dbfd315824cb064332f11109375fd9f1022,549.0,0.0,,,,,
65dcb6a1a37666f0d1b7ec22,,2,2024-02-26 16:04:48.349,Top Of The Class,Event,Gameplay,Player: 1 Turn Start,23280dbfd315824cb064332f11109375fd9f1022,755.0,0.0,,,,,
65dcb6a1a37666f0d1b7ec25,,2,2024-02-26 16:04:48.367,Top Of The Class,Event,Gameplay,Player: 0 Turn Over,23280dbfd315824cb064332f11109375fd9f1022,840.0,0.0,,,,,
65dcb6a1a37666f0d1b7ec27,,2,2024-02-26 16:04:45.932,Top Of The Class,Event,Gameplay,Player: 1 Turn Start,23280dbfd315824cb064332f11109375fd9f1022,833.0,0.0,,,,,
65dcb6a1a37666f0d1b7ec2a,,2,2024-02-26 16:04:48.380,Top Of The Class,Event,Gameplay,Player: 1 Turn Over,23280dbfd315824cb064332f11109375fd9f1022,669.0,0.0,,,,,
65dcb6a1a37666f0d1b7ec2e,,2,2024-02-26 16:04:48.388,Top Of The Class,Event,Gameplay,Player: 1 Turn Start,23280dbfd315824cb064332f11109375fd9f1022,383.0,0.0,,,,,
65dcb6a1a37666f0d1b7ec2c,,2,2024-02-26 16:04:45.948,Top Of The Class,Event,Gameplay,Player: 1 Turn Over,23280dbfd315824cb064332f11109375fd9f1022,537.0,0.0,,,,,
65dcb6a1a37666f0d1b7ec31,,2,2024-02-26 16:04:46.967,Top Of The Class,Event,Gameplay,Player: 1 Turn Over,23280dbfd315824cb064332f11109375fd9f1022,345.0,0.0,,,,,
65dcb6a1a37666f0d1b7ec30,,2,2024-02-26 16:04:48.399,Top Of The Class,Event,Gameplay,Player: 1 Turn Over,23280dbfd315824cb064332f11109375fd9f1022,749.0,0.0,,,,,
65dcb6a1a37666f0d1b7ec37,,2,2024-02-26 16:04:45.985,Top Of The Class,Event,Gameplay,Player: 0 Turn Start,23280dbfd315824cb064332f11109375fd9f1022,304.0,0.0,,,,,
65dcb6a1a37666f0d1b7ec34,,2,2024-02-26 16:04:48.409,Top Of The Class,Event,Gameplay,Player: 0 Turn Start,23280dbfd315824cb064332f11109375fd9f1022,870.0,0.0,,,,,
65dcb6a1a37666f0d1b7ec35,,2,2024-02-26 16:04:47.001,Top Of The Class,Event,Gameplay,Player: 0 Turn Start,23280dbfd315824cb064332f11109375fd9f1022,524.0,0.0,,,,,
65dcb6a1a37666f0d1b7ec3b,,2,2024-02-26 16:04:48.458,Top Of The Class,Event,Gameplay,Player: 1 Turn Over,23280dbfd315824cb064332f11109375fd9f1022,531.0,0.0,,,,,
65dcb6a1a37666f0d1b7ec40,,2,2024-02-26 16:04:47.099,Top Of The Class,Event,Gameplay,Player: 1 Turn Start,23280dbfd315824cb064332f11109375fd9f1022,629.0,0.0,,,,,
65dcb6a1a37666f0d1b7ec39,,2,2024-02-26 16:04:45.994,Top Of The Class,Event,Gameplay,Player: 0 Turn Start,23280dbfd315824cb064332f11109375fd9f1022,550.0,0.0,,,,,
65dcb6a1a37666f0d1b7ec3e,,2,2024-02-26 16:04:48.493,Top Of The Class,Event,Gameplay,Player: 0 Turn Over,23280dbfd315824cb064332f11109375fd9f1022,486.0,0.0,,,,,
65dcb6a1a37666f0d1b7ec3f,,2,2024-02-26 16:04:42.476,Top Of The Class,Event,Gameplay,Player: 1 Turn Start,23280dbfd315824cb064332f11109375fd9f1022,465.0,0.0,,,,,
65dcb6a1a37666f0d1b7ec44,,2,2024-02-26 16:04:46.047,Top Of The Class,Event,Gameplay,Player: 1 Turn Start,23280dbfd315824cb064332f11109375fd9f1022,605.0,0.0,,,,,
65dcb6a1a37666f0d1b7ec43,,2,2024-02-26 16:04:48.541,Top Of The Class,Event,Gameplay,Player: 0 Turn Start,23280dbfd315824cb064332f11109375fd9f1022,1024.0,0.0,,,,,
65dcb6a1a37666f0d1b7ec46,,2,2024-02-26 16:04:48.556,Top Of The Class,Event,Gameplay,Player: 1 Turn Start,23280dbfd315824cb064332f11109375fd9f1022,431.0,0.0,,,,,
65dcb6a1a37666f0d1b7ec4b,,2,2024-02-26 16:04:47.249,Top Of The Class,Event,Gameplay,Player: 1 Turn Start,23280dbfd315824cb064332f11109375fd9f1022,183.0,0.0,,,,,
65dcb6a1a37666f0d1b7ec4a,,2,2024-02-26 16:04:48.573,Top Of The Class,Event,Gameplay,Player: 1 Turn Start,23280dbfd315824cb064332f11109375fd9f1022,953.0,0.0,,,,,
65dcb6a1a37666f0d1b7ec4e,,2,2024-02-26 16:04:48.573,Top Of The Class,Event,Gameplay,Player: 1 Turn Over,23280dbfd315824cb064332f11109375fd9f1022,835.0,0.0,,,,,
65dcb6a1a37666f0d1b7ec51,,2,2024-02-26 16:04:48.591,Top Of The Class,Event,Gameplay,Player: 1 Turn Over,23280dbfd315824cb064332f11109375fd9f1022,821.0,0.0,,,,,
65dcb6a1a37666f0d1b7ec50,,2,2024-02-26 16:04:47.298,Top Of The Class,Event,Gameplay,Player: 0 Turn Start,23280dbfd315824cb064332f11109375fd9f1022,278.0,0.0,,,,,
65dcb6a1a37666f0d1b7ec52,,2,2024-02-26 16:04:49.705,Top Of The Class,Event,Gameplay,Player: 1 Turn Start,23280dbfd315824cb064332f11109375fd9f1022,977.0,0.0,,,,,
65dcb6a1a37666f0d1b7ec57,,2,2024-02-26 16:04:48.620,Top Of The Class,Event,Gameplay,Player: 0 Turn Over,23280dbfd315824cb064332f11109375fd9f1022,636.0,0.0,,,,,
65dcb6a1a37666f0d1b7ec5b,,2,2024-02-26 16:04:47.369,Top Of The Class,Event,Gameplay,Player: 0 Turn Over,23280dbfd315824cb064332f11109375fd9f1022,272.0,0.0,,,,,
65dcb6a1a37666f0d1b7ec59,,2,2024-02-26 16:04:48.627,Top Of The Class,Event,Gameplay,Player: 1 Turn Start,23280dbfd315824cb064332f11109375fd9f1022,777.0,0.0,,,,,
65dcb6a1a37666f0d1b7ec5e,,2,2024-02-26 16:04:48.639,Top Of The Class,Event,Gameplay,Player: 0 Turn Start,23280dbfd315824cb064332f11109375fd9f1022,852.0,0.0,,,,,
65dcb6a1a37666f0d1b7ec5c,,2,2024-02-26 16:04:48.629,Top Of The Class,Event,Gameplay,Player: 0 Turn Over,23280dbfd315824cb064332f11109375fd9f1022,424.0,0.0,,,,,
65dcb6a1a37666f0d1b7ec5f,,2,2024-02-26 16:04:48.641,Top Of The Class,Event,Gameplay,Player: 1 Turn Over,23280dbfd315824cb064332f11109375fd9f1022,881.0,0.0,,,,,
65dcb6a1a37666f0d1b7ec61,,2,2024-02-26 16:04:48.645,Top Of The Class,Event,Gameplay,Player: 0 Turn Start,23280dbfd315824cb064332f11109375fd9f1022,986.0,0.0,,,,,
65dcb6a1a37666f0d1b7ec65,,2,2024-02-26 16:04:48.652,Top Of The Class,Event,Gameplay,Player: 1 Turn Start,23280dbfd315824cb064332f11109375fd9f1022,447.0,0.0,,,,,
65dcb6a1a37666f0d1b7ec64,,2,2024-02-26 16:04:48.648,Top Of The Class,Event,Gameplay,Player: 1 Turn Start,23280dbfd315824cb064332f11109375fd9f1022,759.0,0.0,,,,,
65dcb6a1a37666f0d1b7ec6b,,2,2024-02-26 16:04:47.456,Top Of The Class,Event,Gameplay,Player: 1 Turn Over,23280dbfd315824cb064332f11109375fd9f1022,721.0,0.0,,,,,
65dcb6a1a37666f0d1b7ec68,,2,2024-02-26 16:04:48.655,Top Of The Class,Event,Gameplay,Player: 1 Turn Over,23280dbfd315824cb064332f11109375fd9f1022,819.0,0.0,,,,,
